OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,0,2514,בית קמה,מגורים,1396,5982974,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,13806.674840596875583,5982973.680872794240713
-1,20,760,אשדוד,מגורים,3900,250818,מגורים,70,1,0,2,23,12,3,16,5,25,30,1,0,2,18,25,79.739089609119830,202407,2030.113860897057748,250818.012822064920329
-1,4,2132,צפת,מגורים+ מכללה אקדמאית,4032,4164669,מגורים,8000,1,0,0,5,2,2,3,0,5,6,0,0,0,5,5,0.960460406761291,202407,15408.597801571513628,4164669.331334698479623
-1,0,1402,בית שמש,מגורים,5908,728367,מגורים,2610,1,,,,,,,,,,,,,,,0.000000000000000,202407,4915.191831956869464,728367.180477263173088
-1,10,353,הוד השרון,מגורים,2707,781316,מגורים,9700,1,2,4,7,1,2,10,1,13,17,4,2,1,4,13,12.798925577793502,202407,4513.676796939842461,781315.583032241556793
-1,31,2044,חוסן צוריאל,מגורים,1465,9308512,מגורים,0,1,1,4,82,0,23,62,2,87,62,8,2,0,44,55,3.330285249860575,202407,23962.575488590318855,9308511.936416810378432
-1,17,995,גאליה,מגורים,989,3953259,מגורים,0,1,1,6,32,1,6,32,1,39,33,1,1,1,20,26,4.300249483012872,202407,9475.088707159084151,3953259.006751704961061
-1,5,1662,כרמל מעון פני חבר מצדות יהודה סוסיה,מגורים,3410,55220109,מגורים,0,1,0,2,7,0,0,9,0,9,10,0,2,0,3,6,0.090546725221724,202407,56158.128803647974564,55220108.598697260022163
-1,2,2367,באר שבע,שטח פתוח,0,1362598,פנאי/טבע/ספורט,9000,3,0,2,0,1,0,0,2,2,3,0,0,0,1,2,1.467784473292120,202407,5992.365849067615272,1362597.872093689627945
-1,9,613,רמלה,מגורים,5319,444641,מגורים,8500,1,0,3,7,6,3,2,5,10,13,1,0,3,6,13,20.241034125530806,202407,3616.698965353356925,444641.313491386768874
-1,1,1255,הכפר השוודי,מוסדות,0,419441,מוסדי/ציבורי,0,2,0,0,3,0,0,2,1,3,2,0,0,0,2,2,2.384127127569414,202407,3352.026537698387529,419440.720436534262262
-1,94,2611,בית ניר שדה משה גת (קיבוץ) גלאון ניר בנים בית גוברין ורדון מנוחה נחלה סגולה,מגורים,6264,114234955,מגורים,0,1,6,42,218,2,36,214,15,266,204,3,20,2,120,169,0.822865467804485,202407,52474.075784448497870,114234955.381958767771721
-1,12,206,רמת גן,מגורים,5039,305300,מגורים,8600,1,0,2,23,5,6,17,2,25,24,1,0,0,15,19,39.305661889242806,202407,2283.717399382199346,305299.527427222055849
-1,45,1881,כפר חסידים א' כפר חסידים ב' כפר הנוער הדתי,מגורים+מוסדי,1391,3563179,מגורים,0,1,0,8,121,1,21,100,8,129,103,2,1,0,69,78,12.629173284318227,202407,11267.674845603658468,3563178.601395624224097
-1,19,832,בחן,מגורים,1053,4168919,מגורים,0,1,0,7,42,0,6,38,5,49,39,1,3,0,25,30,4.557536684547913,202407,11972.600175717387174,4168918.719715080689639
-1,8,2204,עפולה,מגורים,8257,2421930,מגורים,7700,1,0,0,10,3,5,5,0,10,13,1,1,0,4,10,3.303150813834051,202407,6550.755901961554628,2421929.984696701634675
-1,3,1474,חשמונאים,מגורים,2760,1336780,מגורים,0,1,0,2,5,1,3,4,0,7,4,0,1,1,2,4,2.244198178666333,202407,6150.223638414534435,1336780.338081737514585
-1,16,425,פתח תקווה,מגורים,10735,371454,מגורים,7900,1,0,1,20,10,3,9,8,21,23,5,1,1,12,21,43.074007239102606,202407,2842.068249537035172,371453.714793342689518
-1,10,1092,ירושלים,מגורים+ מוסדי,1750,222788,מגורים,3000,1,0,1,12,5,4,8,0,13,15,5,0,0,9,14,44.885711486763675,202407,2308.399700799847778,222788.046992390765809
-1,32,43,תל אביב -יפו,מגורים,6436,343286,מגורים,5000,1,0,2,34,14,0,29,7,36,52,7,1,2,19,35,93.216733175029447,202407,2601.007111888710369,343286.005742282781284
-1,18,1734,חיפה,מגורים,2179,677364,מגורים,4000,1,2,1,32,3,5,23,7,35,34,2,0,0,31,34,26.573605612563579,202407,3752.676716976205626,677363.857296425267123
-1,0,2439,באר שבע,שטח פתוח,0,497246,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202407,3793.052913012703812,497246.441728235105984
-1,7,685,נתניה,מגורים,1884,739543,מגורים,7400,1,0,2,7,1,2,6,1,9,13,2,0,0,10,13,9.465304333281292,202407,3547.760922669049251,739543.046216385439038
-1,0,2297,חיפה,נמל,0,1501915,תעשיה/מסחר/מתקנים,4000,4,,,,,,,,,,,,,,,0.000000000000000,202407,7290.295659238352528,1501915.091530277393758
-1,0,1327,בית חורון,מגורים,1362,1764055,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,5995.391762268099228,1764054.932963351951912
-1,7,278,יהוד,שטח פתוח,0,784611,פנאי/טבע/ספורט,9400,3,1,0,15,0,4,10,1,16,16,1,2,1,6,11,8.921615186059535,202407,4283.989044917013416,784611.289998009102419
-1,6,1953,שפרעם,מגורים,2911,1517539,מגורים,8800,1,0,2,10,0,1,9,2,12,13,1,0,0,7,10,3.953769877649083,202407,6155.582485378796264,1517539.003450450720266
-1,68,904,נופך נחלים בארות יצחק מזור רינתיה,מגורים,5342,11928486,מגורים,0,1,6,14,99,7,18,90,10,119,132,18,3,2,72,108,5.700639671304552,202407,15504.212487347844217,11928485.910501103848219
-1,0,1571,סבסטיה,לא ידוע,0,38935414,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,29203.734885943977133,38935413.566393919289112
-1,2,2532,קריית מלאכי,מגורים+ בסיס צבאי,1276,783550,מגורים,1034,1,0,1,3,1,3,1,0,4,3,0,0,0,2,3,2.552486569068883,202407,3702.228270632317617,783549.666523642605171
-1,4,522,ראשון לציון,מגורים,5273,467785,מגורים,8300,1,0,2,3,2,1,3,1,5,6,1,0,0,5,6,8.550939496307977,202407,3608.993639209595131,467784.855889469443355
-1,33,2150,עמיעד אליפלט כורזים,מגורים,1417,36675171,מגורים,0,1,1,8,75,1,18,58,8,84,64,3,2,0,44,56,0.899791296761278,202407,31793.717702077457943,36675171.363382458686829
-1,3,1164,ירושלים,מגורים,5039,234805,מגורים,3000,1,3,3,15,19,8,9,2,21,3,0,0,0,0,3,12.776564674263799,202407,2723.839008699073474,234804.900729144021170
-1,2,371,הוד השרון,תעשיה,0,875719,תעשיה/מסחר/מתקנים,9700,4,0,0,6,0,3,3,0,6,4,0,0,0,2,2,2.283838479924760,202407,5042.227435561871062,875718.671692530973814
-1,47,1806,קריית ביאליק,מגורים,5831,668587,מגורים,9500,1,0,6,78,2,7,67,9,84,97,2,1,2,63,79,70.297455995893543,202407,4974.860579620949466,668587.494869594229385
-1,3,1013,רמת השרון,שטח פתוח,0,459060,פנאי/טבע/ספורט,2650,3,0,1,22,1,1,22,0,23,8,1,0,0,2,4,6.535096614150273,202407,2899.521027537241935,459059.777862224495038
-1,0,2369,באר שבע,שטח פתוח,0,3231866,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202407,8691.764249693716920,3231865.919796280097216
-1,20,631,כפר סבא,מגורים,3575,350681,מגורים,6900,1,0,3,30,2,6,21,6,33,40,1,0,0,25,30,57.031881286906227,202407,3000.558069368702945,350681.049769118137192
-1,71,1257,ירושלים,מגורים,1031,262209,מגורים,3000,1,1,14,84,23,13,75,7,99,122,27,2,5,49,105,270.776804267905959,202407,2182.931569924615360,262208.575036408030428
